TRAIN_CO,CAR_CO,TRAIN_TT,CAR_TT,TRAIN_WT,CAR_WT,INC,FULL,FLEX,CHOICE,TRAIN_AV,CAR_AV
25.522614,36.275795,82.19439,28.811623,25.401577,25.096651,0.28437358,0.0,0.0,1.0,1.0,1.0
81.985,83.89966,79.02915,71.38857,22.668814,25.566813,0.44934934,1.0,0.0,0.0,1.0,1.0
40.787323,18.824392,31.338446,64.59533,19.502737,27.74516,0.40513277,1.0,0.0,0.0,1.0,1.0
35.30659,7.9269958,53.719006,96.8399,21.307463,28.244358,0.37678814,1.0,0.0,0.0,1.0,1.0
82.12082,96.59061,57.40888,5.0429173,23.057354,7.041572,0.28782317,0.0,1.0,1.0,1.0,1.0
31.702818,51.77034,33.48406,12.296947,16.528952,5.922642,0.6973017,1.0,1.0,0.0,1.0,1.0
42.862377,50.830505,86.11272,29.33086,14.535938,11.144582,0.19797015,0.0,1.0,0.0,1.0,1.0
29.239094,25.071613,76.50053,70.62546,16.397911,27.06387,0.29704973,0.0,0.0,0.0,1.0,1.0
48.014694,34.97547,26.247404,34.1755,6.453052,14.852397,0.47798422,1.0,0.0,0.0,1.0,1.0
79.63392,77.33179,52.15348,52.22103,9.704903,20.41715,0.28613186,0.0,1.0,0.0,1.0,1.0
22.49976,59.050526,74.685295,24.074461,20.241266,11.209776,0.46559852,1.0,0.0,1.0,1.0,1.0
82.72848,80.572655,36.375988,38.496403,20.10761,20.727892,0.5223184,1.0,1.0,1.0,1.0,1.0
41.42417,53.718697,89.202965,62.7916,16.038458,6.781762,0.41553676,1.0,1.0,1.0,1.0,1.0
77.76527,83.324844,94.78882,70.0568,29.66467,23.15785,0.29926157,0.0,0.0,1.0,1.0,1.0
41.88341,27.252163,14.349342,69.4049,7.133937,26.592472,0.24692401,0.0,1.0,1.0,1.0,1.0
91.07096,78.50554,36.12334,73.62242,29.11403,22.94245,0.47457087,1.0,1.0,1.0,1.0,1.0
37.018124,11.169674,24.563288,68.63806,7.744356,16.203705,0.5889,1.0,1.0,0.0,1.0,1.0
99.32008,88.22744,56.623108,81.625015,12.800311,29.597277,0.35909355,0.0,1.0,0.0,1.0,1.0
69.381645,64.000275,22.271236,23.996723,6.10286,7.8265877,0.553599,1.0,0.0,1.0,1.0,1.0
20.065554,37.69937,74.04247,23.443052,25.096935,9.79277,0.2344933,0.0,0.0,0.0,1.0,1.0
5.3326735,12.805975,45.573376,15.995966,20.077225,23.494682,0.5040623,1.0,1.0,1.0,1.0,1.0
44.492958,58.51085,48.726326,28.226973,27.653515,18.01399,0.43089005,1.0,1.0,0.0,1.0,1.0
58.36773,64.07645,81.351685,63.142506,19.236814,20.662884,0.3274843,1.0,0.0,1.0,1.0,1.0
43.092865,40.12079,26.414053,29.801304,12.096181,17.3289,0.56952286,1.0,1.0,0.0,1.0,1.0
96.34707,84.35607,89.25828,93.69523,7.793974,18.709686,0.6233887,1.0,0.0,0.0,1.0,1.0
62.030903,65.685265,59.15765,87.653206,28.013617,11.723937,0.64012283,1.0,0.0,0.0,1.0,1.0
54.147114,39.524063,56.27004,80.75678,16.764917,17.255411,0.3971696,1.0,0.0,1.0,1.0,1.0
92.09555,93.79674,14.571411,12.093259,12.035123,9.085744,0.27068365,0.0,1.0,0.0,1.0,1.0
43.89903,66.016045,63.23542,29.274946,26.814426,24.969566,0.51874167,1.0,0.0,1.0,1.0,1.0
50.857834,37.069862,43.381065,86.24888,12.088643,27.624294,0.3266518,0.0,1.0,0.0,1.0,1.0
78.993225,54.90404,15.889415,55.340378,14.791719,10.499759,1.0078088,1.0,1.0,0.0,1.0,1.0
80.98968,69.07771,30.341667,46.768997,7.4170403,12.8087,0.4904591,1.0,0.0,0.0,1.0,1.0
33.688133,61.86739,93.77426,61.004326,22.613113,13.011644,0.5226463,1.0,0.0,1.0,1.0,1.0
27.712685,46.37399,59.439316,43.4986,25.405565,11.375242,0.64076823,1.0,1.0,0.0,1.0,1.0
77.372894,59.10765,6.725318,52.00778,7.957699,8.815912,0.42087913,1.0,1.0,1.0,1.0,1.0
83.747536,51.257286,15.14377,44.84291,6.703189,11.755667,0.8765645,1.0,0.0,1.0,1.0,1.0
5.3340573,9.32464,80.06153,48.747463,25.485909,23.451794,0.259421,0.0,0.0,1.0,1.0,1.0
45.767708,46.238045,43.065163,61.22256,23.51444,13.01842,0.3263795,1.0,1.0,0.0,1.0,1.0
50.02945,35.91753,22.22725,30.765463,25.020454,28.84934,0.60669744,1.0,0.0,1.0,1.0,1.0
47.574562,56.35457,90.59451,62.234055,26.875639,21.331059,0.3469829,1.0,1.0,0.0,1.0,1.0
5.0188437,86.24398,90.23698,28.34815,27.49413,8.302747,0.9351781,1.0,0.0,1.0,1.0,1.0
53.031925,45.107788,47.851536,45.293713,12.165412,22.740156,0.33281857,1.0,0.0,0.0,1.0,1.0
99.081245,94.42186,26.049286,30.36107,11.265278,13.851371,0.571477,1.0,1.0,1.0,1.0,1.0
95.87621,78.63818,16.543121,33.465088,13.655145,18.00268,0.59690034,1.0,0.0,1.0,1.0,1.0
12.525911,41.04428,91.22083,53.503197,23.286606,13.275339,0.7880905,1.0,1.0,1.0,1.0,1.0
47.3997,50.158695,85.03174,70.092834,22.152594,18.321747,0.25797388,0.0,1.0,1.0,1.0,1.0
34.13959,16.808353,25.79848,51.950687,19.496698,23.117287,0.41517627,1.0,0.0,1.0,1.0,1.0
0.29588887,29.288567,99.72902,8.2163515,29.741102,26.840225,0.4292826,1.0,1.0,1.0,1.0,1.0
15.071593,1.403126,79.807945,86.52473,14.292322,25.306873,0.40875173,1.0,0.0,0.0,1.0,1.0
77.6058,81.43152,18.325628,6.4612813,5.9936967,7.199569,0.3491941,1.0,1.0,0.0,1.0,1.0
52.67234,59.65614,51.1118,30.763498,24.479889,5.7800074,0.19464087,0.0,1.0,1.0,1.0,1.0
75.55721,95.79518,71.62319,55.45856,27.485949,12.574145,0.33295745,1.0,0.0,0.0,1.0,1.0
90.70736,82.4368,38.540543,59.750347,6.3599334,5.5774484,0.38125682,1.0,0.0,1.0,1.0,1.0
25.37765,26.740616,65.37397,37.623756,10.083887,25.307764,0.22125621,0.0,0.0,0.0,1.0,1.0
84.17702,63.39605,21.136139,92.463554,6.6866426,28.233477,0.2263923,0.0,0.0,0.0,1.0,1.0
70.40379,58.53735,7.781206,42.35532,7.777117,16.309082,0.23279043,0.0,0.0,0.0,1.0,1.0
43.40847,44.83687,80.15815,89.57474,17.99254,14.109419,0.40895918,1.0,1.0,0.0,1.0,1.0
61.557487,45.588417,19.29048,56.6141,16.631414,22.988073,0.50648636,1.0,1.0,0.0,1.0,1.0
44.43616,4.9238915,18.69108,69.45498,5.1642785,27.7101,0.32255137,1.0,0.0,0.0,1.0,1.0
3.221654,7.0347166,26.301558,26.961227,26.665304,6.9093547,0.259756,0.0,1.0,1.0,1.0,1.0
55.88017,67.687454,83.32926,21.83588,27.10955,8.76282,0.17444555,0.0,1.0,0.0,1.0,1.0
93.105934,84.72991,21.054747,48.474426,10.23838,19.65794,0.2702757,0.0,1.0,0.0,1.0,1.0
30.65142,53.431637,84.72252,48.215458,19.26857,12.255489,0.6115529,1.0,1.0,0.0,1.0,1.0
80.23847,52.030632,34.26015,65.98478,13.766061,27.526657,0.4288213,1.0,0.0,0.0,1.0,1.0
44.85155,93.94207,91.59591,11.694709,21.771679,10.701605,0.41086206,1.0,0.0,1.0,1.0,1.0
21.325058,26.548798,56.93954,30.204071,14.138819,10.458901,0.22644378,0.0,1.0,0.0,1.0,1.0
65.1657,64.83166,14.126211,22.878683,10.347781,5.470049,0.4587677,1.0,1.0,1.0,1.0,1.0
29.076248,24.776995,6.226442,8.796138,6.44591,19.444147,0.24797629,0.0,0.0,0.0,1.0,1.0
60.53007,62.681137,53.407864,35.845192,16.643541,21.70863,0.31571394,0.0,0.0,0.0,1.0,1.0
56.21426,49.326836,64.12111,93.161156,21.839424,15.894283,0.5406641,1.0,0.0,0.0,1.0,1.0
19.079971,23.494013,27.532722,20.62696,18.706617,9.031133,0.29641432,0.0,1.0,1.0,1.0,1.0
28.45316,19.862648,49.241535,79.01088,25.757284,28.391495,0.17428018,0.0,0.0,1.0,1.0,1.0
42.693245,40.144924,25.100603,42.851414,13.165888,10.815335,0.2972826,0.0,0.0,0.0,1.0,1.0
43.633068,61.0347,84.38258,34.17942,29.473476,10.148088,0.27726862,0.0,0.0,1.0,1.0,1.0
60.29324,57.47348,32.731697,38.90214,9.718705,11.204949,0.5796499,1.0,1.0,1.0,1.0,1.0
12.087125,71.55753,81.58395,13.082676,28.643608,12.810823,0.5988541,1.0,0.0,0.0,1.0,1.0
27.122036,33.55418,66.04438,44.899765,8.97501,10.229717,0.38315558,1.0,0.0,1.0,1.0,1.0
65.28506,74.2126,51.37985,10.863053,6.5648274,12.158082,0.4429778,1.0,1.0,1.0,1.0,1.0
83.87009,78.93123,32.771553,57.29172,9.448221,12.919609,0.26094124,0.0,1.0,1.0,1.0,1.0
41.781204,42.360146,61.59818,44.617344,7.6927147,13.57295,0.3065595,0.0,0.0,0.0,1.0,1.0
52.658306,22.00839,27.234549,62.83737,5.4191227,14.953564,0.48712856,1.0,0.0,1.0,1.0,1.0
68.59989,51.286667,48.773727,72.87313,20.833292,27.570257,0.44705984,1.0,0.0,0.0,1.0,1.0
53.24551,47.47174,64.64007,90.426346,21.871258,26.838211,0.26818007,0.0,0.0,0.0,1.0,1.0
59.806576,62.288292,43.852634,25.700415,21.259691,10.117012,0.23458518,0.0,1.0,1.0,1.0,1.0
73.614174,65.955185,55.232433,84.40093,20.512165,24.404764,0.28089285,0.0,1.0,1.0,1.0,1.0
41.722435,90.63825,88.42797,42.737427,20.253254,5.7413554,0.6260268,1.0,0.0,1.0,1.0,1.0
22.928415,30.82627,39.494762,16.772518,22.643013,16.419283,0.1773667,0.0,1.0,1.0,1.0,1.0
86.742165,83.72189,32.496387,61.794186,22.91798,24.897997,0.27197826,0.0,1.0,0.0,1.0,1.0
4.5667634,3.0524986,15.175153,14.77248,6.9311686,8.689579,0.6347077,1.0,1.0,1.0,1.0,1.0
42.140568,29.053455,9.817051,64.07103,8.705616,17.336021,0.21465547,0.0,0.0,0.0,1.0,1.0
7.2306657,7.537538,74.01156,65.216995,23.146986,23.59604,0.45045725,1.0,1.0,1.0,1.0,1.0
53.382416,63.443813,90.64416,42.030567,23.245134,16.693779,0.17440704,0.0,1.0,0.0,1.0,1.0
53.894806,36.426888,37.690166,63.094936,5.5033617,21.920795,0.3713144,1.0,1.0,1.0,1.0,1.0
62.415848,51.82659,17.984911,58.635696,14.478873,18.906044,0.19825724,0.0,0.0,1.0,1.0,1.0
41.601547,35.07423,25.902426,80.13196,17.54601,12.573513,0.17829564,0.0,0.0,0.0,1.0,1.0
77.76373,61.84465,65.366035,96.32244,26.284948,28.974367,0.4775926,1.0,1.0,1.0,1.0,1.0
53.608692,32.13174,14.081626,76.5678,9.650354,22.276712,0.36124957,0.0,0.0,1.0,1.0,1.0
21.79914,22.15234,26.668331,24.426794,10.326363,16.19122,0.24276651,0.0,0.0,1.0,1.0,1.0
91.69526,85.51164,83.2045,86.58502,11.71703,20.875881,0.2674111,0.0,0.0,1.0,1.0,1.0
40.215767,47.70751,77.26521,56.547363,12.725976,7.966014,0.24850869,0.0,0.0,0.0,1.0,1.0
59.455914,58.659954,97.58449,80.032036,14.965855,27.003815,0.27076516,0.0,1.0,1.0,1.0,1.0
65.26278,58.296783,63.66831,48.731407,8.664824,20.670656,0.57766485,1.0,0.0,1.0,1.0,1.0
63.012054,73.09672,95.98753,48.087814,11.023558,11.662504,0.2012804,0.0,0.0,0.0,1.0,1.0
97.26328,94.15409,66.221794,49.887653,15.323997,23.593655,0.26673183,0.0,0.0,1.0,1.0,1.0
81.63706,62.72206,57.910526,87.396324,22.939947,24.188496,0.6022024,1.0,0.0,0.0,1.0,1.0
34.225937,41.77412,72.99063,20.617195,23.635963,11.199873,0.23817436,0.0,1.0,1.0,1.0,1.0
77.38132,96.58329,90.997986,19.36798,24.604292,13.1499,0.20635697,0.0,0.0,0.0,1.0,1.0
83.41313,41.22764,15.162532,71.128,9.628561,21.826096,0.68223715,1.0,1.0,1.0,1.0,1.0
66.79602,56.918724,37.92542,72.73631,16.993773,13.865866,0.52322215,1.0,1.0,0.0,1.0,1.0
22.492207,20.571392,48.13114,64.38532,18.102438,16.138285,0.29363155,0.0,0.0,0.0,1.0,1.0
92.66422,71.88296,19.493675,70.18192,6.6799207,22.711784,0.35261628,0.0,0.0,0.0,1.0,1.0
44.045784,56.824814,83.54163,29.287943,11.340266,7.4358163,0.30292785,0.0,1.0,0.0,1.0,1.0
46.510704,42.355255,28.02924,25.605267,6.8754544,17.812204,0.5359376,1.0,1.0,0.0,1.0,1.0
87.69171,83.31969,85.41464,97.14523,21.244368,20.513418,0.3565629,1.0,1.0,1.0,1.0,1.0
68.18401,46.485783,46.23233,78.53272,21.324486,26.507626,0.4843576,1.0,0.0,1.0,1.0,1.0
45.704155,41.38613,12.845481,34.739544,5.874935,10.653503,0.2530102,0.0,1.0,1.0,1.0,1.0
34.346207,17.69896,68.41852,75.334045,16.176296,26.800497,0.63330996,1.0,0.0,0.0,1.0,1.0
1.2029861,33.71591,43.795887,5.2375073,22.960508,5.3929315,0.6491251,1.0,1.0,0.0,1.0,1.0
96.81288,93.3487,50.827915,39.079426,10.697267,18.94429,0.43390015,1.0,0.0,1.0,1.0,1.0
36.99274,37.542374,44.648937,34.795197,15.302998,21.731043,0.30839545,1.0,1.0,0.0,1.0,1.0
19.308136,16.128681,81.30944,92.97494,19.07688,22.382872,0.3119912,0.0,0.0,1.0,1.0,1.0
33.687744,39.966145,53.6396,30.533796,20.8874,18.914547,0.26099443,0.0,0.0,0.0,1.0,1.0
42.918137,37.72203,30.247698,55.531975,21.494715,16.197283,0.3122196,0.0,0.0,1.0,1.0,1.0
87.76002,92.177155,36.432487,7.6289577,11.386058,7.4367385,0.27826697,0.0,1.0,1.0,1.0,1.0
44.17559,15.969472,35.38676,56.974133,18.44833,23.616533,0.95203835,1.0,0.0,1.0,1.0,1.0
52.757736,38.12783,23.281832,50.040115,12.221976,24.953142,0.36702585,0.0,0.0,1.0,1.0,1.0
55.926003,68.94952,40.526794,31.531784,22.377748,5.697926,0.3373822,1.0,1.0,0.0,1.0,1.0
87.403755,71.519035,21.641912,44.338913,17.501352,19.542038,0.70281386,1.0,0.0,0.0,1.0,1.0
7.2541013,16.91385,76.65443,8.268769,13.0201845,15.114403,0.23625754,0.0,0.0,1.0,1.0,1.0
69.43359,83.897224,56.122967,27.872435,12.576575,8.507796,0.44946304,1.0,1.0,0.0,1.0,1.0
26.007492,15.761946,20.609226,30.42872,8.446283,11.835244,0.43800676,1.0,0.0,1.0,1.0,1.0
73.42254,72.33344,36.424107,52.888577,23.379547,21.08915,0.24010941,0.0,1.0,0.0,1.0,1.0
43.11911,37.803104,25.61557,73.2282,18.046843,13.80913,0.19972517,0.0,1.0,1.0,1.0,1.0
37.403576,32.49582,66.82848,64.16738,19.246082,27.5893,0.6691842,1.0,1.0,1.0,1.0,1.0
87.85317,73.068146,58.766987,77.86916,18.9023,25.642801,0.41212595,1.0,0.0,0.0,1.0,1.0
39.44466,38.85755,46.82522,68.4449,27.353537,14.037689,0.51454794,1.0,1.0,0.0,1.0,1.0
99.61416,81.92695,45.60709,73.545944,10.718367,26.18218,0.4461063,1.0,1.0,1.0,1.0,1.0
91.47568,99.96167,70.46089,47.661472,24.869047,12.476747,0.19499016,0.0,0.0,1.0,1.0,1.0
96.70351,93.57938,22.558474,21.163137,15.953719,16.486961,0.36457407,0.0,0.0,1.0,1.0,1.0
33.271927,38.59682,69.59417,16.44279,24.147486,27.023884,0.1813913,0.0,1.0,1.0,1.0,1.0
14.35254,1.7816638,17.77485,63.055317,13.044827,11.74002,0.35614067,0.0,0.0,1.0,1.0,1.0
64.215004,78.037796,51.7927,41.282124,17.626965,10.3719,0.57209915,1.0,0.0,0.0,1.0,1.0
76.6741,59.7429,19.466196,34.891163,15.613728,24.091087,0.43667844,1.0,0.0,0.0,1.0,1.0
74.1038,76.03123,41.13111,31.266634,24.48934,21.570513,0.19808157,0.0,0.0,1.0,1.0,1.0
45.72519,49.01617,45.911625,14.242677,25.016747,25.095888,0.23028141,0.0,1.0,1.0,1.0,1.0
20.132925,3.3787117,60.96053,89.04408,23.796864,25.940966,0.38644603,1.0,0.0,1.0,1.0,1.0
84.406296,66.94126,18.53615,81.94835,8.886518,22.761475,0.29840183,0.0,1.0,0.0,1.0,1.0
55.63477,51.742706,91.98802,97.33006,23.394167,28.210913,0.36108917,1.0,0.0,0.0,1.0,1.0
76.15203,22.88496,31.339195,97.75345,22.558918,27.532948,0.709677,1.0,0.0,0.0,1.0,1.0
79.28036,77.769905,7.1232133,22.38421,7.2268,6.2640595,0.25279915,0.0,1.0,1.0,1.0,1.0
70.465485,53.762344,7.327207,98.87084,5.407154,13.65816,0.27251732,0.0,1.0,1.0,1.0,1.0
85.00762,76.90255,29.762442,40.902576,7.7921453,11.75584,0.51595885,1.0,0.0,0.0,1.0,1.0
19.60392,21.09603,49.99653,52.563038,13.734654,17.881718,0.29761654,0.0,1.0,0.0,1.0,1.0
46.654217,83.72545,96.51174,48.563503,12.512838,9.232112,0.6306517,1.0,0.0,0.0,1.0,1.0
23.587574,38.989048,81.4069,23.800035,15.92925,12.603821,0.20171613,0.0,0.0,0.0,1.0,1.0
11.49248,19.786667,93.10629,55.680073,23.679214,11.298004,0.26645875,0.0,1.0,1.0,1.0,1.0
38.7076,75.88214,95.032585,36.57164,28.139915,27.620901,0.59684324,1.0,0.0,0.0,1.0,1.0
79.511856,89.36679,62.014885,43.610203,21.925428,16.036774,0.45213157,1.0,1.0,1.0,1.0,1.0
87.08278,67.56623,6.6354523,67.44383,5.2623067,24.583204,0.19142222,0.0,0.0,1.0,1.0,1.0
39.982727,39.380108,69.26462,60.12837,12.240063,25.96098,0.2709757,0.0,1.0,0.0,1.0,1.0
80.90309,92.70456,75.12234,30.911375,22.532724,11.361971,0.16423634,0.0,1.0,0.0,1.0,1.0
58.9921,45.67098,10.288984,44.901405,15.946411,19.654657,0.3371447,1.0,0.0,0.0,1.0,1.0
48.75108,60.057697,62.84289,28.22771,21.990593,16.360218,0.27314588,1.0,1.0,0.0,1.0,1.0
51.09228,30.823713,36.03404,78.14241,18.669289,25.207178,0.40775037,1.0,1.0,1.0,1.0,1.0
62.14297,66.37846,62.29564,49.18521,26.39151,22.318762,0.24993299,0.0,1.0,0.0,1.0,1.0
63.62131,61.674797,35.620808,74.50505,24.907059,17.18347,0.26628456,0.0,0.0,1.0,1.0,1.0
97.584465,93.80059,38.803246,85.91981,16.563667,19.53236,0.23283572,0.0,1.0,0.0,1.0,1.0
67.14207,74.172226,88.92331,44.35768,19.33241,10.038484,0.19833913,0.0,1.0,1.0,1.0,1.0
89.95716,92.75935,37.8188,41.083775,28.051376,10.576855,0.30876768,1.0,1.0,1.0,1.0,1.0
85.965485,70.67324,62.13588,86.03838,12.253959,22.40655,0.50091046,1.0,1.0,0.0,1.0,1.0
23.670319,45.558693,47.233936,13.694802,23.251411,15.596177,0.5307374,1.0,1.0,1.0,1.0,1.0
25.729223,20.776876,67.91897,69.229744,12.017846,18.55635,0.7205256,1.0,1.0,0.0,1.0,1.0
69.05187,67.366776,43.83863,70.41182,17.001095,16.514597,0.25631213,0.0,0.0,0.0,1.0,1.0
88.4906,99.69394,76.14797,22.326601,29.116364,22.198713,0.26398185,0.0,0.0,1.0,1.0,1.0
64.67683,56.36553,20.7786,76.87799,18.708109,11.339937,0.34177172,0.0,1.0,0.0,1.0,1.0
76.214676,97.60877,97.78548,32.123413,28.69917,8.292122,0.24505961,0.0,0.0,1.0,1.0,1.0
25.147648,66.98908,90.66358,52.9415,26.162954,12.021912,0.5690635,1.0,0.0,0.0,1.0,1.0
86.21078,62.56197,47.792953,88.83134,6.1915545,22.720242,0.43706805,1.0,1.0,0.0,1.0,1.0
81.30099,40.009163,20.00529,99.67413,8.427953,29.758526,0.5180703,1.0,1.0,0.0,1.0,1.0
71.74966,75.60805,77.4817,70.28986,26.3373,26.618385,0.53581065,1.0,0.0,0.0,1.0,1.0
78.17657,85.88746,36.596703,28.261189,13.590472,8.892186,0.31235674,0.0,1.0,0.0,1.0,1.0
36.909924,45.51985,68.57872,48.268394,21.454765,15.493262,0.2643507,0.0,0.0,0.0,1.0,1.0
76.86061,76.13812,26.51292,11.197307,9.096945,17.408606,0.86938834,1.0,0.0,1.0,1.0,1.0
34.497154,48.801464,50.45573,30.916454,17.170588,16.558985,0.7068555,1.0,0.0,0.0,1.0,1.0
63.135986,69.65368,74.1523,7.943786,15.357627,18.600723,0.20396343,0.0,1.0,0.0,1.0,1.0
30.45875,53.266037,98.79892,45.87944,29.580898,24.89893,0.49878877,1.0,1.0,1.0,1.0,1.0
23.502768,2.678031,33.162334,76.949455,20.922308,28.675459,0.48410878,1.0,1.0,0.0,1.0,1.0
18.452383,15.396223,81.37052,86.08578,26.253046,29.664484,0.43291852,0.0,1.0,1.0,1.0,1.0
17.331034,11.264731,21.665854,46.91861,17.12069,19.453875,0.27179503,0.0,0.0,0.0,1.0,1.0
51.5656,49.488712,52.201138,60.023964,21.906517,27.862333,0.23582971,0.0,1.0,0.0,1.0,1.0
97.26368,94.98001,44.655025,66.3485,16.479292,10.75418,0.3039877,0.0,0.0,0.0,1.0,1.0
77.905655,75.4893,34.78546,40.27005,10.776432,17.086536,0.24956892,0.0,1.0,0.0,1.0,1.0
6.4924316,21.618546,95.150925,70.19892,21.581274,21.84859,0.47790375,1.0,0.0,0.0,1.0,1.0
47.312878,43.5981,55.333115,83.65742,26.373241,27.477188,0.24302934,0.0,1.0,0.0,1.0,1.0
31.760864,25.560751,21.575853,30.110102,8.843303,13.203008,0.40464196,1.0,0.0,0.0,1.0,1.0
26.332245,42.039356,80.71439,13.327248,14.396372,10.611946,0.2506355,0.0,0.0,0.0,1.0,1.0
70.607086,78.16651,76.75423,85.964485,16.46845,7.7921834,0.86533624,1.0,0.0,0.0,1.0,1.0
23.53134,11.779809,31.305168,52.77829,15.243073,15.210306,0.73368704,1.0,1.0,1.0,1.0,1.0
72.717445,65.49354,14.832417,48.42971,15.699146,18.590279,0.25335434,0.0,0.0,0.0,1.0,1.0
99.999504,76.936455,9.7654085,54.633564,5.6368027,24.974129,0.40948558,1.0,1.0,0.0,1.0,1.0
48.746235,47.545044,30.05477,26.044851,15.934999,22.044298,0.5953843,1.0,1.0,0.0,1.0,1.0
1.7269021,2.5032766,26.920992,21.685358,10.840002,8.254214,0.1923691,0.0,1.0,1.0,1.0,1.0
48.593227,38.797447,43.246788,89.10517,14.86639,20.790857,0.39352334,0.0,1.0,0.0,1.0,1.0
45.7573,52.29605,84.86874,21.63683,9.382801,16.13935,0.1665618,0.0,1.0,0.0,1.0,1.0
19.341978,26.803339,17.178034,9.574963,15.080786,5.379018,0.2738906,0.0,1.0,0.0,1.0,1.0
4.4751287,25.033218,29.661026,17.955397,27.219389,9.498393,0.40221652,1.0,0.0,1.0,1.0,1.0
64.878685,56.67256,34.571877,74.87868,13.332529,8.665735,0.34301737,0.0,0.0,0.0,1.0,1.0
67.48708,56.627865,58.15278,50.43074,10.813109,21.46494,0.73753285,1.0,0.0,1.0,1.0,1.0
84.05357,52.499725,5.9844213,69.97646,5.58094,26.47079,0.48490864,1.0,1.0,0.0,1.0,1.0
30.502695,22.968348,17.572248,22.362534,6.1558633,20.876066,0.23286301,0.0,0.0,1.0,1.0,1.0
70.59729,35.239845,9.456827,42.29513,6.9591427,27.901613,0.4562949,1.0,0.0,0.0,1.0,1.0
56.910027,72.4601,55.74276,11.496496,22.38808,5.7732625,0.16552556,0.0,0.0,0.0,1.0,1.0
64.84408,79.1091,62.498184,32.141922,14.681894,18.149578,0.49939582,1.0,0.0,1.0,1.0,1.0
23.200352,16.387281,18.564903,41.643467,9.353876,8.959518,0.42917606,1.0,1.0,0.0,1.0,1.0
11.491078,58.83794,75.86652,26.026266,22.695465,13.116421,0.6684531,1.0,0.0,0.0,1.0,1.0
34.187992,39.08541,61.46557,5.7680054,23.837381,25.67191,0.23600428,0.0,1.0,1.0,1.0,1.0
37.06622,43.71843,62.402416,27.708605,14.166357,10.42863,0.23228312,0.0,1.0,0.0,1.0,1.0
96.95073,98.740814,10.816829,17.727327,18.474512,13.713778,0.24777216,0.0,1.0,0.0,1.0,1.0
90.327995,86.835075,41.759384,70.57725,14.145208,20.491821,0.15573877,0.0,1.0,0.0,1.0,1.0
61.798782,63.801567,20.50928,40.963634,17.418154,7.1722097,0.42250896,1.0,0.0,0.0,1.0,1.0
3.069817,6.2593646,19.06182,5.477611,7.1415915,5.299478,0.263861,0.0,0.0,0.0,1.0,1.0
33.586132,22.049742,48.80666,91.08189,25.42879,25.355024,0.3468536,0.0,0.0,1.0,1.0,1.0
26.926313,18.03339,28.700136,59.564056,14.407032,20.182888,0.27717397,0.0,0.0,0.0,1.0,1.0
78.35468,90.76585,85.745415,18.508234,25.259514,11.524996,0.25331065,0.0,1.0,1.0,1.0,1.0
69.12407,59.078587,34.028717,62.37494,10.060974,22.993307,0.3148649,0.0,0.0,0.0,1.0,1.0
67.24295,62.30005,10.341752,32.03475,13.974459,16.622185,0.24542563,0.0,1.0,0.0,1.0,1.0
5.5943055,14.270438,70.30959,46.111557,23.75971,17.433,0.26422888,0.0,0.0,0.0,1.0,1.0
97.33508,65.04805,43.75428,64.006546,7.3438396,28.183561,0.52633643,1.0,0.0,0.0,1.0,1.0
52.254227,45.042473,5.0137196,19.919516,7.930422,20.635864,0.20887385,0.0,1.0,1.0,1.0,1.0
12.897615,44.549995,68.02392,12.14644,23.16532,19.01834,0.65108424,1.0,1.0,0.0,1.0,1.0
86.44784,91.38994,81.66155,43.3381,11.230275,20.679058,0.28423595,0.0,0.0,1.0,1.0,1.0
79.769135,71.9879,10.113089,46.60871,6.5033174,7.9068923,0.25117192,0.0,0.0,1.0,1.0,1.0
21.237696,38.376415,50.749645,14.195215,9.603593,10.180109,0.33542955,1.0,0.0,0.0,1.0,1.0
47.752064,66.77567,69.84202,12.90841,12.697076,7.5840187,0.33231625,0.0,0.0,0.0,1.0,1.0
89.3432,57.94113,23.38831,73.542885,10.470041,12.486968,0.5345066,1.0,0.0,1.0,1.0,1.0
70.075424,48.22428,22.402843,65.08377,20.908344,17.05956,0.9089073,1.0,1.0,0.0,1.0,1.0
91.26836,92.71035,86.82304,92.03919,19.702131,23.983957,0.12654841,0.0,0.0,0.0,1.0,1.0
6.932826,6.0409164,24.059938,31.797503,7.956512,13.181328,0.21657796,0.0,0.0,0.0,1.0,1.0
22.445204,18.520548,58.254517,67.601265,16.04947,18.475569,0.22519726,0.0,0.0,1.0,1.0,1.0
39.89706,23.7387,63.26016,93.24649,15.20549,29.683851,0.3586341,0.0,0.0,1.0,1.0,1.0
95.47257,92.787865,84.467476,74.39062,9.805147,21.959578,0.22430435,0.0,0.0,1.0,1.0,1.0
67.57167,38.820606,5.698794,90.27979,5.733664,23.203184,0.36091566,0.0,0.0,0.0,1.0,1.0
71.95118,76.86665,71.415344,42.362053,15.348884,8.203259,0.17116529,0.0,1.0,1.0,1.0,1.0
71.5208,79.72752,38.779774,10.1548195,17.329742,25.45013,0.8424089,1.0,1.0,1.0,1.0,1.0
0.96713054,15.452309,70.55436,40.549377,27.102013,24.221907,0.52772504,1.0,1.0,0.0,1.0,1.0
94.21445,77.214226,12.109832,71.92527,7.693626,23.456182,0.2782863,0.0,1.0,1.0,1.0,1.0
87.98813,89.91777,65.090614,46.398582,20.418009,15.103292,0.20789471,0.0,1.0,1.0,1.0,1.0
