TRAIN_CO,CAR_CO,TRAIN_TT,CAR_TT,TRAIN_WT,CAR_WT,INC,FULL,FLEX,CHOICE,TRAIN_AV,CAR_AV
92.18267,90.09259,56.51466,54.554317,13.94999,17.038956,0.25969723,0.0,0.0,0.0,1.0,1.0
61.49194,58.253212,56.471596,70.37884,28.424688,19.482437,0.21183626,0.0,0.0,1.0,1.0,1.0
33.50068,16.915892,47.76001,61.594097,17.45292,28.215885,0.57700664,1.0,0.0,0.0,1.0,1.0
27.35873,21.036089,48.794582,51.733032,12.762627,19.279087,0.596338,1.0,1.0,0.0,1.0,1.0
91.539856,87.9593,71.81706,78.3073,19.576233,23.18882,0.24124104,0.0,0.0,1.0,1.0,1.0
12.391069,0.4551096,46.71597,88.116554,7.729115,16.324867,0.20570193,0.0,0.0,0.0,1.0,1.0
85.49566,93.340744,89.352005,25.136196,12.920294,23.981174,0.28786367,0.0,1.0,0.0,1.0,1.0
80.56824,73.23916,30.615831,40.989674,5.9359956,7.718577,0.4976749,1.0,0.0,0.0,1.0,1.0
97.020164,97.31129,78.357376,71.83462,25.26307,29.386616,0.29864383,0.0,0.0,0.0,1.0,1.0
10.944585,2.1119099,41.60258,93.310196,27.806131,24.22258,0.18311968,0.0,0.0,0.0,1.0,1.0
49.327938,79.90716,72.742035,46.87658,26.262041,8.911636,0.3534076,1.0,0.0,0.0,1.0,1.0
39.752773,72.924095,95.49265,37.803947,7.616149,17.56656,0.77137196,1.0,0.0,0.0,1.0,1.0
7.043059,18.81591,69.70349,57.893734,21.519598,10.879453,0.446355,1.0,1.0,0.0,1.0,1.0
16.376316,11.787863,68.45102,77.08664,7.186212,18.515308,0.24484573,0.0,1.0,0.0,1.0,1.0
20.305511,20.181683,59.4799,79.865166,19.747366,6.111211,0.2811687,0.0,1.0,1.0,1.0,1.0
14.834923,38.947243,71.66476,14.747485,7.9843063,16.03236,0.54809505,1.0,0.0,0.0,1.0,1.0
14.944886,29.934772,73.543045,49.71654,25.739967,10.405533,0.2413201,0.0,0.0,0.0,1.0,1.0
97.32233,96.42135,53.03946,64.723625,24.597607,21.021484,0.3039216,0.0,1.0,1.0,1.0,1.0
17.845308,27.990189,66.424904,13.21332,5.406906,11.325912,0.22762911,0.0,0.0,0.0,1.0,1.0
94.21054,25.655685,20.866444,99.19441,6.3284864,25.464092,0.84100944,1.0,1.0,1.0,1.0,1.0
71.06913,70.89878,61.034092,97.28395,25.392954,6.779367,0.34075534,0.0,1.0,0.0,1.0,1.0
79.39902,82.680626,71.14148,56.97772,7.6256948,15.607451,0.73213303,1.0,1.0,0.0,1.0,1.0
37.134026,24.931831,35.53879,97.335396,27.3984,5.5952063,0.5175802,1.0,0.0,1.0,1.0,1.0
58.225723,51.62069,28.084396,67.19629,25.347893,19.36945,0.12889265,0.0,0.0,1.0,1.0,1.0
8.319096,2.386334,79.69442,79.33347,24.649286,29.425087,0.7722303,1.0,0.0,0.0,1.0,1.0
88.65274,80.05935,19.479343,83.33709,28.062586,17.600332,0.20634386,0.0,1.0,1.0,1.0,1.0
33.32528,7.9306946,77.87331,79.75509,5.1043854,28.837132,0.48865193,1.0,0.0,0.0,1.0,1.0
35.541527,47.09857,89.46054,41.88871,16.616789,15.851049,0.2653093,0.0,1.0,0.0,1.0,1.0
98.66051,66.86807,54.896645,97.00002,5.6913557,20.282991,0.64464265,1.0,1.0,0.0,1.0,1.0
89.44064,39.093487,17.028627,87.094086,5.035457,9.622625,0.57725275,1.0,0.0,1.0,1.0,1.0
89.13782,88.525536,45.290478,36.189877,10.716362,8.556344,0.2842147,0.0,1.0,1.0,1.0,1.0
33.7297,35.897762,67.456276,92.43151,29.196518,7.8890147,0.3194481,0.0,0.0,1.0,1.0,1.0
24.215204,25.2906,71.306114,67.240326,25.675014,24.646488,0.6625632,1.0,1.0,1.0,1.0,1.0
26.264158,51.085518,82.22012,13.393363,19.55452,28.86045,0.46576956,1.0,0.0,1.0,1.0,1.0
18.1599,29.30499,76.62197,9.844173,8.00116,23.69817,0.27292103,0.0,0.0,0.0,1.0,1.0
41.231537,54.672752,30.094513,31.973497,25.903873,8.389554,0.3587839,1.0,0.0,1.0,1.0,1.0
34.03253,37.367702,60.517582,72.6155,25.95692,13.547434,0.3933103,1.0,1.0,0.0,1.0,1.0
42.506126,40.9627,27.198519,25.389057,10.620716,13.513549,0.3717245,1.0,0.0,1.0,1.0,1.0
6.103019,24.584276,90.52645,73.3194,28.316055,12.266731,0.56532454,1.0,1.0,0.0,1.0,1.0
8.59736,9.598156,63.33091,43.798073,20.37517,29.600393,0.3147523,0.0,1.0,0.0,1.0,1.0
6.5399446,4.14764,31.702736,34.218987,26.244593,24.157906,0.30132464,0.0,1.0,0.0,1.0,1.0
54.6506,74.74988,18.303045,27.843494,27.691141,5.3799944,0.54322654,1.0,0.0,0.0,1.0,1.0
81.04323,97.674835,93.36847,30.33678,12.135717,24.789597,0.49472037,1.0,1.0,0.0,1.0,1.0
34.77377,31.468613,68.2236,95.468216,23.24167,17.305721,0.24274635,0.0,0.0,0.0,1.0,1.0
76.412254,93.42096,60.59661,44.44822,24.363283,5.034842,0.44370052,1.0,1.0,0.0,1.0,1.0
53.79643,51.93788,51.623245,77.97484,19.587383,10.953146,0.30461794,0.0,0.0,0.0,1.0,1.0
12.035445,1.6903534,10.424755,44.959087,9.8600645,17.185307,0.22722682,0.0,0.0,1.0,1.0,1.0
52.20984,66.35507,71.88289,46.148026,28.025503,10.152206,0.28256574,0.0,0.0,0.0,1.0,1.0
8.349501,68.82853,66.28468,10.041815,28.971453,18.813473,0.8469679,1.0,0.0,0.0,1.0,1.0
4.3409324,11.135094,96.15523,33.229446,11.722193,15.717265,0.2330671,0.0,1.0,1.0,1.0,1.0
93.242645,88.4612,38.2911,34.689842,9.839113,14.5034275,0.45502216,1.0,0.0,1.0,1.0,1.0
75.8302,77.71008,16.081358,26.737104,24.987137,10.634823,0.19654074,0.0,1.0,0.0,1.0,1.0
80.51741,58.41839,58.49921,96.8863,10.722483,9.320618,0.50808084,1.0,0.0,1.0,1.0,1.0
96.704254,97.69568,70.97798,82.77108,28.78541,17.874386,0.23729113,0.0,1.0,1.0,1.0,1.0
83.85886,76.996635,19.289341,85.19377,28.73005,16.971737,0.1625914,0.0,0.0,0.0,1.0,1.0
17.029152,42.84861,91.71646,80.53614,20.540276,5.6381316,0.64460325,1.0,0.0,0.0,1.0,1.0
62.52977,39.748665,44.678837,94.686775,24.907104,19.909012,0.4338271,1.0,0.0,1.0,1.0,1.0
75.14219,82.15795,30.330988,21.870253,20.047249,18.081177,0.6344844,1.0,1.0,0.0,1.0,1.0
86.5283,80.58559,28.569244,54.873066,17.449522,25.052956,0.22148192,0.0,1.0,0.0,1.0,1.0
78.591606,52.169586,57.984344,94.65086,24.742908,27.005562,0.5922251,1.0,0.0,1.0,1.0,1.0
88.57546,93.24068,13.573508,9.332815,16.607475,11.24086,0.3469268,1.0,0.0,1.0,1.0,1.0
41.70195,50.890923,93.62798,60.44689,10.081585,12.225229,0.42220408,1.0,1.0,0.0,1.0,1.0
31.738834,42.488155,71.579185,52.70654,14.520404,7.8220234,0.4212429,1.0,1.0,0.0,1.0,1.0
40.413406,26.274836,38.28179,72.7109,21.22871,18.974041,0.73632693,1.0,1.0,0.0,1.0,1.0
43.92062,64.711655,69.41832,20.920294,22.091475,11.914869,0.42449784,1.0,1.0,0.0,1.0,1.0
77.29671,65.82911,25.263466,88.649666,5.016485,7.485928,0.25510797,0.0,1.0,1.0,1.0,1.0
68.84347,82.22202,79.38324,19.291328,21.515285,18.154804,0.2747495,0.0,1.0,0.0,1.0,1.0
21.543589,31.319036,62.460835,23.932604,12.964851,25.777685,0.58273363,1.0,0.0,1.0,1.0,1.0
50.08198,37.54617,36.218155,75.64914,29.095493,27.006767,0.54542875,1.0,1.0,0.0,1.0,1.0
97.564186,93.85428,50.586025,65.30563,29.630861,18.818382,0.20223999,0.0,1.0,1.0,1.0,1.0
60.143105,26.95467,18.847042,85.79289,10.14466,9.80832,0.4322334,1.0,0.0,0.0,1.0,1.0
12.97087,49.453144,99.1589,11.447964,15.764137,25.32157,0.748457,1.0,1.0,0.0,1.0,1.0
30.06457,47.50737,91.47165,21.671852,20.204876,26.344776,0.44007775,1.0,1.0,1.0,1.0,1.0
77.97238,81.45751,34.239113,16.273117,26.958279,22.857086,0.2206125,0.0,1.0,1.0,1.0,1.0
41.856987,27.171967,41.39121,67.3633,7.3361874,8.895722,0.671703,1.0,1.0,1.0,1.0,1.0
66.54596,56.250908,29.421871,90.659355,28.2742,19.167686,0.2827376,0.0,1.0,1.0,1.0,1.0
97.45022,97.54463,47.344017,54.672153,10.342112,8.189129,0.2544581,0.0,0.0,0.0,1.0,1.0
39.047073,54.629036,88.85284,34.874004,24.166134,24.369915,0.43742707,1.0,1.0,1.0,1.0,1.0
42.18071,39.172745,36.317104,67.63785,21.748995,7.172168,0.37806553,1.0,0.0,1.0,1.0,1.0
75.66753,78.52546,44.367455,33.589695,22.212582,28.261265,0.17478886,0.0,1.0,0.0,1.0,1.0
36.463264,41.099876,43.488457,45.480476,27.501188,7.9674473,0.17914128,0.0,1.0,1.0,1.0,1.0
16.29103,27.398321,49.3909,26.839571,28.366732,29.559235,0.40414578,1.0,0.0,0.0,1.0,1.0
83.7394,86.36282,69.20079,31.533962,8.077175,20.794115,0.28353935,0.0,1.0,0.0,1.0,1.0
33.8664,34.646618,5.14138,22.143755,22.36641,20.839779,0.35780033,0.0,1.0,0.0,1.0,1.0
68.26717,69.36362,69.77571,69.12543,24.959473,23.44371,0.5627891,1.0,1.0,0.0,1.0,1.0
31.3181,24.595274,21.104578,24.164011,11.557501,14.604088,0.42133966,1.0,0.0,1.0,1.0,1.0
43.86251,37.733513,92.45203,95.16119,18.879044,28.243723,0.36221805,0.0,0.0,1.0,1.0,1.0
75.75982,48.73716,29.60799,87.813805,6.797375,12.204419,0.6236502,1.0,1.0,0.0,1.0,1.0
19.289131,40.40353,66.47368,34.51371,18.710077,13.316684,0.44724244,1.0,0.0,1.0,1.0,1.0
20.207115,14.563976,71.363625,66.85913,20.511137,28.77433,0.50719345,1.0,0.0,1.0,1.0,1.0
5.1658773,14.162251,73.19428,51.883965,14.40965,18.931545,0.4878273,1.0,0.0,0.0,1.0,1.0
68.71946,71.126686,73.465416,52.03119,18.889065,19.958366,0.2879971,0.0,1.0,0.0,1.0,1.0
50.22638,42.25477,35.572483,57.5282,15.922332,27.192183,0.32376903,0.0,1.0,1.0,1.0,1.0
19.677914,27.761467,31.166458,18.069397,14.459074,15.927752,0.6332467,1.0,0.0,0.0,1.0,1.0
23.192963,42.76253,27.3932,15.293106,19.12928,7.2878065,0.4419328,1.0,0.0,0.0,1.0,1.0
56.85798,57.19671,98.69576,98.2693,20.7739,24.386032,0.3000753,0.0,1.0,0.0,1.0,1.0
16.159323,23.997063,99.877426,60.846092,10.702496,23.763758,0.5564439,1.0,0.0,1.0,1.0,1.0
70.79319,85.95126,72.94096,47.757626,21.183083,19.890162,0.41432455,1.0,0.0,0.0,1.0,1.0
34.625984,29.641651,36.5409,91.61597,15.017199,7.7142334,0.28717068,0.0,1.0,0.0,1.0,1.0
34.970554,86.15438,77.11478,49.789253,25.816072,8.43473,1.0513618,1.0,0.0,1.0,1.0,1.0
25.556519,11.852226,14.506151,80.04317,28.042961,20.255554,0.31728345,1.0,1.0,0.0,1.0,1.0
70.832985,74.61213,41.64844,10.892285,17.02406,28.393278,0.301632,0.0,1.0,0.0,1.0,1.0
87.61932,65.92736,17.405684,67.90817,20.532444,14.170318,0.54364544,1.0,0.0,1.0,1.0,1.0
73.108505,81.46975,67.32018,18.25487,7.5292816,16.707415,0.28698224,0.0,0.0,0.0,1.0,1.0
44.099487,27.446283,30.436003,88.129135,29.616913,18.489109,0.527913,1.0,1.0,0.0,1.0,1.0
89.81172,95.94533,29.808786,47.3805,28.85787,5.158195,0.35005498,0.0,0.0,1.0,1.0,1.0
52.98016,82.09722,74.96962,12.496319,28.17686,7.3127346,0.3892484,1.0,1.0,0.0,1.0,1.0
60.59023,72.92812,63.93816,13.888708,24.686731,20.934145,0.21356818,0.0,0.0,0.0,1.0,1.0
57.100433,25.8926,29.65236,64.72118,6.290287,20.268776,0.42626876,1.0,0.0,1.0,1.0,1.0
68.8777,32.416084,29.386215,85.89271,11.173016,26.8801,0.25948125,1.0,0.0,0.0,1.0,1.0
36.524918,31.133253,33.65207,91.18448,22.566908,7.2462993,0.21753654,0.0,0.0,0.0,1.0,1.0
57.055904,59.28143,57.508537,46.70541,28.123589,27.085438,0.30580825,0.0,1.0,0.0,1.0,1.0
86.61814,90.78648,86.51486,67.90251,20.246332,24.465546,0.3124796,1.0,0.0,1.0,1.0,1.0
50.782875,49.642746,30.496738,39.837433,19.625221,22.456718,0.56541514,1.0,1.0,0.0,1.0,1.0
28.34389,27.265156,41.80071,25.608234,8.645836,16.801905,0.22345765,0.0,1.0,0.0,1.0,1.0
67.49242,83.70388,63.14615,18.895287,8.127529,19.001541,0.8772781,1.0,1.0,1.0,1.0,1.0
47.341812,45.533463,21.256948,12.383251,14.247424,26.667778,0.2963496,0.0,0.0,0.0,1.0,1.0
25.1516,17.795593,10.631275,92.92498,16.35233,17.317183,0.15764314,0.0,1.0,0.0,1.0,1.0
28.809586,28.31435,25.568846,44.91798,22.108507,9.504061,0.436778,1.0,1.0,1.0,1.0,1.0
32.698124,45.94855,57.93776,11.924978,19.297604,8.435787,0.20115107,0.0,1.0,0.0,1.0,1.0
39.55023,52.445404,89.67138,66.48878,19.52007,12.780139,0.4543799,1.0,1.0,0.0,1.0,1.0
59.699963,43.452255,47.463696,89.31711,8.188451,9.278943,0.47167832,1.0,1.0,1.0,1.0,1.0
76.60192,65.60118,29.720638,62.857426,5.7989197,16.267017,0.34188983,0.0,0.0,0.0,1.0,1.0
65.06641,63.443153,90.45767,87.43332,22.030182,22.685505,0.3377068,1.0,1.0,1.0,1.0,1.0
71.63977,79.155716,66.48197,61.109894,22.437618,7.6105614,0.43647447,1.0,1.0,1.0,1.0,1.0
53.858177,51.341003,13.725098,37.45821,24.394545,10.962096,0.29163817,0.0,0.0,1.0,1.0,1.0
66.9322,25.185417,38.28045,72.249016,12.6131115,26.662586,0.66029096,1.0,0.0,1.0,1.0,1.0
83.46126,70.33564,74.42524,75.301186,9.442707,22.026352,0.56643337,1.0,0.0,0.0,1.0,1.0
14.109262,19.013474,75.74656,89.72531,28.977757,5.689675,0.4392938,0.0,0.0,1.0,1.0,1.0
56.67783,53.170227,53.7079,67.96321,18.144144,16.599386,0.515627,1.0,0.0,0.0,1.0,1.0
24.873207,25.048342,44.3424,66.91803,13.882493,6.6043053,0.28759608,0.0,0.0,0.0,1.0,1.0
73.11414,85.2568,67.08711,11.223221,22.953266,28.753824,0.41461217,1.0,1.0,1.0,1.0,1.0
32.152336,36.72089,40.28072,31.561073,28.16596,24.537514,0.4081294,1.0,1.0,1.0,1.0,1.0
56.695206,48.014572,75.376205,84.89929,5.3781395,21.55209,0.27655244,0.0,1.0,1.0,1.0,1.0
55.86756,53.29355,70.184494,57.877434,5.9880753,23.06254,0.24262446,0.0,1.0,0.0,1.0,1.0
11.684824,21.042599,74.4154,25.114311,15.819864,27.417116,0.47238514,1.0,1.0,1.0,1.0,1.0
67.20737,77.252785,67.92552,71.81371,25.866747,13.204581,0.5484291,1.0,0.0,1.0,1.0,1.0
66.401436,55.590466,21.856482,43.036373,13.63328,23.906603,0.30677658,0.0,0.0,1.0,1.0,1.0
61.585724,70.72041,54.30741,18.278606,21.366758,24.389906,0.5256675,1.0,1.0,1.0,1.0,1.0
92.70156,72.55438,41.363235,61.51333,10.750826,19.913616,0.42911777,1.0,0.0,1.0,1.0,1.0
40.791992,58.720955,69.34612,27.517988,26.957268,12.535707,0.3352509,0.0,0.0,1.0,1.0,1.0
56.338562,51.735992,45.375275,45.005245,24.032272,27.342922,0.37001815,0.0,0.0,1.0,1.0,1.0
66.04659,36.597973,33.9121,88.54801,13.91704,13.02404,0.5079112,1.0,0.0,0.0,1.0,1.0
17.34626,14.460331,50.271454,62.073048,25.767,20.568459,0.22622032,0.0,1.0,1.0,1.0,1.0
18.726576,33.25264,88.160416,42.310013,17.781342,11.11918,0.26875085,0.0,0.0,0.0,1.0,1.0
56.13272,80.4513,88.70316,14.662893,27.690662,7.1426487,0.2599858,0.0,0.0,1.0,1.0,1.0
34.389484,11.922388,6.3483067,92.376625,25.811459,8.977287,0.5213227,1.0,1.0,1.0,1.0,1.0
14.808638,31.048895,83.892555,45.671635,21.277388,17.304203,0.47218424,1.0,1.0,1.0,1.0,1.0
92.14637,85.83633,20.531725,18.758764,16.685827,23.37942,0.30480433,0.0,0.0,1.0,1.0,1.0
88.83045,78.079765,27.116833,51.422523,21.571375,27.108456,0.26288152,0.0,0.0,1.0,1.0,1.0
60.078854,59.709732,31.539076,72.74071,24.411472,8.0835,0.25730073,0.0,0.0,0.0,1.0,1.0
74.70697,71.2276,75.429504,58.59461,9.019708,25.65576,0.17838906,0.0,1.0,1.0,1.0,1.0
75.067116,70.34967,58.339794,47.265877,18.673748,25.718851,0.295205,1.0,0.0,1.0,1.0,1.0
66.37738,50.624325,16.623667,84.92643,6.151356,10.528548,0.24469535,0.0,0.0,0.0,1.0,1.0
55.51159,42.61751,18.797132,89.53039,29.22615,5.8200393,0.36639944,1.0,1.0,1.0,1.0,1.0
58.011246,60.13412,74.052185,81.900375,25.000591,12.685025,0.31248325,1.0,1.0,0.0,1.0,1.0
75.73009,95.79169,98.880974,19.976562,29.1317,8.360076,0.2523653,0.0,1.0,1.0,1.0,1.0
92.57351,93.20025,81.335815,76.31248,8.063907,7.3443847,0.19466618,0.0,1.0,0.0,1.0,1.0
79.96128,96.09628,64.72278,27.248716,29.981976,19.572174,0.42639938,1.0,1.0,0.0,1.0,1.0
36.61186,50.010513,66.29776,8.279256,11.09325,15.2174835,0.3500448,1.0,1.0,1.0,1.0,1.0
14.629004,8.449844,70.97446,99.59382,22.290325,22.609646,0.17964795,0.0,0.0,1.0,1.0,1.0
28.599102,28.627094,20.882843,43.480686,15.657507,22.695274,0.26145253,0.0,1.0,0.0,1.0,1.0
49.818478,41.072784,24.834003,48.876507,7.6619525,27.50793,0.25692272,0.0,1.0,0.0,1.0,1.0
33.80836,31.578857,27.219448,48.88081,15.6793375,12.008776,0.13661145,0.0,0.0,0.0,1.0,1.0
80.27449,87.28001,77.70351,39.93552,21.458574,10.528392,0.18766788,0.0,1.0,0.0,1.0,1.0
36.808277,40.81371,62.33747,22.02786,10.597225,20.227964,0.25209326,0.0,0.0,1.0,1.0,1.0
66.0498,66.92834,71.23818,70.69617,23.638165,8.822814,0.23761286,0.0,1.0,1.0,1.0,1.0
41.223595,33.121956,17.877523,33.647785,16.517696,14.903719,0.8075428,1.0,1.0,1.0,1.0,1.0
95.69491,96.10445,7.8554163,9.786394,21.110577,15.911059,0.22043031,0.0,1.0,0.0,1.0,1.0
9.557527,17.648586,90.90498,42.419823,11.5213995,27.891102,0.32409066,0.0,1.0,0.0,1.0,1.0
50.789097,58.48809,89.65374,66.84087,15.43117,9.483316,0.19984367,0.0,0.0,0.0,1.0,1.0
76.75745,80.11989,84.711235,63.06545,21.021889,24.594152,0.40101072,1.0,1.0,0.0,1.0,1.0
14.307852,13.931897,69.71427,47.43736,11.498625,21.451797,0.6518823,1.0,0.0,1.0,1.0,1.0
64.12211,64.94305,80.135956,44.52803,5.5618305,26.742544,0.39035413,1.0,1.0,0.0,1.0,1.0
72.54112,72.59939,17.767265,17.411306,15.8602915,15.627836,0.4136274,1.0,0.0,0.0,1.0,1.0
62.86806,65.47546,67.04596,20.501244,20.653189,27.869562,0.20158118,0.0,1.0,1.0,1.0,1.0
68.83186,57.65027,28.285618,64.60072,11.345266,20.479805,0.28546438,0.0,0.0,0.0,1.0,1.0
15.854105,19.093111,85.40213,47.30043,8.156029,25.449154,0.50473213,1.0,1.0,1.0,1.0,1.0
37.66985,28.581944,22.023235,47.224106,6.0569515,9.310278,0.3145165,1.0,1.0,0.0,1.0,1.0
47.714455,13.312878,26.392817,70.86476,14.961557,29.153753,0.48060635,1.0,0.0,0.0,1.0,1.0
7.3138003,16.843733,68.00612,34.391026,20.695572,10.914394,0.21335799,0.0,1.0,0.0,1.0,1.0
83.60673,57.49594,11.906519,89.5324,13.760559,16.965015,0.38297594,0.0,0.0,0.0,1.0,1.0
45.053364,26.436886,33.49695,93.74554,28.689894,27.512033,0.47672743,1.0,1.0,0.0,1.0,1.0
70.8423,69.30268,79.716705,76.25852,12.759132,15.155015,0.4193769,1.0,0.0,0.0,1.0,1.0
26.7762,17.996393,29.91649,53.87056,23.286634,29.557188,0.20416975,0.0,0.0,1.0,1.0,1.0
86.74289,80.4844,23.558453,19.640598,24.23956,29.765034,0.5718623,1.0,1.0,1.0,1.0,1.0
17.209469,2.7226648,7.1624694,96.493385,29.89433,24.088495,0.31372356,0.0,1.0,1.0,1.0,1.0
91.86402,77.02663,5.8242307,63.56412,5.4874187,10.152477,0.21411744,0.0,0.0,1.0,1.0,1.0
15.359707,46.168648,89.23803,37.85177,21.854502,7.3973017,0.5257566,1.0,1.0,0.0,1.0,1.0
38.224533,23.665733,7.7510633,56.777725,5.806868,28.933693,0.25761348,0.0,1.0,1.0,1.0,1.0
24.988228,38.83011,62.41951,43.064545,8.954386,6.160644,0.5777156,1.0,0.0,1.0,1.0,1.0
66.4033,67.94,34.33938,12.350454,7.974917,16.199024,0.25418463,0.0,0.0,0.0,1.0,1.0
77.53629,84.03272,12.720682,26.211601,24.790329,9.909025,0.22959056,0.0,1.0,0.0,1.0,1.0
70.99008,63.182686,48.341236,99.63084,26.516356,28.501938,0.27985612,0.0,1.0,0.0,1.0,1.0
79.12777,79.1282,49.16627,80.565926,23.962904,11.242622,0.27459136,0.0,0.0,0.0,1.0,1.0
22.239037,23.607447,51.841003,65.06706,24.48464,12.742537,0.23685466,0.0,0.0,0.0,1.0,1.0
3.6075242,17.818876,63.197727,7.712332,24.814037,22.925858,0.4085166,0.0,1.0,0.0,1.0,1.0
98.8224,96.26771,14.65978,28.655386,10.330149,10.384032,0.26178113,0.0,1.0,0.0,1.0,1.0
20.892447,43.091705,72.41748,63.409878,28.87062,10.984166,0.715484,1.0,1.0,1.0,1.0,1.0
49.837067,54.159626,26.913517,18.70257,5.11434,6.650849,0.47420824,1.0,1.0,0.0,1.0,1.0
32.60901,35.34045,98.01086,70.69533,19.219471,28.443651,0.17697808,0.0,0.0,1.0,1.0,1.0
91.216675,93.66197,46.84244,40.37081,18.75067,29.636847,0.1903006,0.0,1.0,0.0,1.0,1.0
37.661522,88.12538,92.476295,26.962866,28.760445,14.727966,0.810959,1.0,1.0,0.0,1.0,1.0
66.00407,60.442284,28.254871,68.72209,24.230394,24.78512,0.28972554,0.0,1.0,0.0,1.0,1.0
48.25499,46.217415,94.477486,82.646225,5.5020914,26.349072,0.26049262,0.0,1.0,0.0,1.0,1.0
4.402207,10.579292,99.459564,34.333134,15.871627,29.357138,0.22103274,0.0,1.0,1.0,1.0,1.0
20.787085,17.908632,56.25439,42.954285,15.6756735,26.235144,0.44034606,1.0,0.0,0.0,1.0,1.0
27.751701,10.093401,5.883624,83.43186,24.249706,25.836681,0.28444636,0.0,1.0,1.0,1.0,1.0
26.079275,38.3286,50.741184,6.704474,8.12234,13.24878,0.44318554,1.0,0.0,1.0,1.0,1.0
46.323753,44.58384,55.766453,67.147285,23.968115,8.807812,0.22305569,0.0,1.0,1.0,1.0,1.0
57.402115,16.647522,24.824982,95.07813,22.804688,28.414211,0.44259873,1.0,0.0,1.0,1.0,1.0
50.846905,52.835495,31.325409,5.70648,19.141468,28.135958,0.22970355,0.0,1.0,1.0,1.0,1.0
98.28012,91.19276,11.375105,60.214554,22.735664,12.915127,0.30389744,0.0,1.0,1.0,1.0,1.0
2.41957,2.4670784,42.622795,52.66614,13.345768,5.909527,0.23542254,0.0,1.0,1.0,1.0,1.0
19.760456,31.138353,97.089485,88.76683,14.606001,5.544098,0.68477947,1.0,1.0,1.0,1.0,1.0
7.981566,20.753187,53.508038,23.22973,25.716705,11.091818,0.2813353,0.0,0.0,0.0,1.0,1.0
1.4299626,38.34703,98.865685,38.12264,29.566977,11.413496,0.5451426,1.0,1.0,0.0,1.0,1.0
99.44433,98.538284,70.04245,58.11126,16.1891,17.683052,0.31585938,0.0,1.0,1.0,1.0,1.0
60.491226,34.85743,24.432253,96.04442,14.853944,27.812088,0.28313828,0.0,0.0,1.0,1.0,1.0
72.74232,70.14797,22.535175,30.988464,12.081648,21.20451,0.28717494,0.0,1.0,0.0,1.0,1.0
65.706856,68.35379,73.69073,45.257534,13.992728,19.107765,0.24711215,0.0,1.0,1.0,1.0,1.0
48.38941,39.616913,30.236929,43.57273,20.379314,21.155369,0.44751376,1.0,0.0,0.0,1.0,1.0
45.77932,45.961914,31.18934,45.804867,23.267279,16.82813,0.42880583,1.0,1.0,0.0,1.0,1.0
45.7032,79.9672,74.16345,21.67662,29.753931,7.8072343,0.49608597,1.0,1.0,0.0,1.0,1.0
81.43736,73.128586,38.817776,91.35048,18.706764,20.166512,0.24753037,0.0,1.0,0.0,1.0,1.0
5.3257227,11.862448,60.542496,39.08311,24.603495,17.407778,0.23834737,0.0,1.0,1.0,1.0,1.0
77.42985,74.30622,47.445404,78.451775,29.323069,11.188191,0.31114227,0.0,1.0,1.0,1.0,1.0
49.38659,65.77819,96.15808,57.735573,23.16769,16.126408,0.37006247,1.0,1.0,0.0,1.0,1.0
14.651478,6.0515995,68.071396,51.96598,12.954968,29.872873,0.5335053,1.0,0.0,1.0,1.0,1.0
4.028413,2.5816152,51.509323,43.242332,7.181135,18.877186,0.6422055,1.0,1.0,0.0,1.0,1.0
74.43877,77.96658,11.078081,17.944302,7.1600294,12.02072,0.18232742,0.0,1.0,0.0,1.0,1.0
77.117256,64.47548,41.139904,75.09706,8.509061,5.5091114,0.41140312,1.0,1.0,1.0,1.0,1.0
4.8383594,0.70891714,32.706642,11.700593,9.040997,21.187899,0.30911192,1.0,0.0,1.0,1.0,1.0
10.74529,11.839914,23.234217,38.698112,22.754217,15.032302,0.18583493,0.0,0.0,0.0,1.0,1.0
47.108955,44.55161,13.386449,25.594887,9.915804,21.842995,0.18153948,0.0,0.0,0.0,1.0,1.0
86.62039,87.99642,32.89932,30.561886,24.724516,25.835701,0.5400346,1.0,0.0,0.0,1.0,1.0
19.150755,19.23285,96.10999,87.10322,25.477541,28.94537,0.32812533,1.0,0.0,1.0,1.0,1.0
32.60531,11.035185,19.374084,43.74517,9.370433,17.569405,0.5709214,1.0,0.0,0.0,1.0,1.0
62.68822,57.79172,47.0012,76.70683,18.113945,19.886667,0.2743263,0.0,1.0,0.0,1.0,1.0
96.65696,90.75755,34.69309,88.181526,27.362276,9.049508,0.33933005,1.0,0.0,1.0,1.0,1.0
72.594444,76.990364,63.664307,53.876884,15.233977,17.46706,0.68066835,1.0,1.0,0.0,1.0,1.0
79.706024,60.700134,6.6337614,44.482723,10.476035,29.090008,0.3953785,0.0,0.0,0.0,1.0,1.0
41.787395,11.72002,7.583217,76.92084,14.153123,15.477899,0.56913674,1.0,1.0,0.0,1.0,1.0
4.528756,7.145735,64.28414,37.82902,8.799093,5.562529,0.2218257,0.0,1.0,1.0,1.0,1.0
19.481758,1.9273567,30.189613,81.40158,19.28836,7.178772,0.42746237,1.0,0.0,1.0,1.0,1.0
77.3656,73.426285,77.38906,69.2907,9.189986,29.22002,0.28593707,0.0,1.0,0.0,1.0,1.0
35.342056,89.65585,86.12082,10.036288,28.975344,16.495903,0.4757199,1.0,0.0,1.0,1.0,1.0
